Date,TGT
9/26/10,55.05
9/27/10,54.39
9/28/10,54.53
9/29/10,53.54
9/30/10,53.44
10/3/10,53.47
10/4/10,53.42
10/5/10,54.24
10/6/10,54.07
10/7/10,54.32
10/10/10,54.2
10/11/10,54.85
10/12/10,54.74
10/13/10,54.42
10/14/10,54.07
10/17/10,54.33
10/18/10,54.04
10/19/10,53.5
10/20/10,54.18
10/21/10,54.21
10/24/10,53.87
10/25/10,53.76
10/26/10,53.14
10/27/10,52.73
10/28/10,52.36
10/31/10,51.94
11/1/10,53.48
11/2/10,53.95
11/3/10,53.97
11/4/10,54.76
11/7/10,55.15
11/8/10,54.9
11/9/10,54.46
11/10/10,54.58
11/11/10,54.3
11/14/10,54.19
11/15/10,54.16
11/16/10,53.79
11/17/10,55.62
11/18/10,55.32
11/21/10,56.31
11/22/10,55.77
11/23/10,55.24
11/24/10,57.25
11/25/10,57.25
11/28/10,56.85
11/29/10,56.33
11/30/10,56.94
12/1/10,58.02
12/2/10,59.65
12/5/10,59.12
12/6/10,59.23
12/7/10,59.09
12/8/10,59.13
12/9/10,59.41
12/12/10,58.95
12/13/10,58.79
12/14/10,59.08
12/15/10,58.78
12/16/10,59.06
12/19/10,58.52
12/20/10,58.6
12/21/10,59.7
12/22/10,60.03
12/23/10,60.26
12/26/10,60.26
12/27/10,60.05
12/28/10,59.91
12/29/10,59.89
12/30/10,59.95
1/2/11,60.13
1/3/11,60.77
1/4/11,59.99
1/5/11,58.94
1/6/11,54.93
1/9/11,55.05
1/10/11,55.22
1/11/11,55.19
1/12/11,55.45
1/13/11,55.42
1/16/11,55.07
1/17/11,55.07
1/18/11,54.63
1/19/11,54.53
1/20/11,55.55
1/23/11,55.73
1/24/11,55.8
1/25/11,55.95
1/26/11,55.59
1/27/11,54.83
1/30/11,54.35
1/31/11,54.83
2/1/11,54.64
2/2/11,53.46
2/3/11,54.0575
2/6/11,54.27
2/7/11,54.8
2/8/11,55.39
2/9/11,55.01
2/10/11,54.56
2/13/11,54.39
2/14/11,53.63
2/15/11,53.86
2/16/11,53.74
2/17/11,53.15
2/20/11,51.9
2/21/11,51.9
2/22/11,51.07
2/23/11,50.26
2/24/11,52
2/27/11,52.36
2/28/11,52.55
3/1/11,52.47
3/2/11,52.3
3/3/11,52.08
3/6/11,51.65
3/7/11,51.3
3/8/11,51.51
3/9/11,51.64
3/10/11,51.16
3/13/11,51.53
3/14/11,51.07
3/15/11,50.85
3/16/11,50.66
3/17/11,50.38
3/20/11,49.99
3/21/11,50.71
3/22/11,50.5
3/23/11,50.24
3/24/11,50.61
3/27/11,49.95
3/28/11,49.55
3/29/11,49.16
3/30/11,50.26
3/31/11,50.01
4/3/11,50.36
4/4/11,50.06
4/5/11,50.74
4/6/11,50.96
4/7/11,49.62
4/10/11,49.53
4/11/11,49.26
4/12/11,50.44
4/13/11,50.09
4/14/11,50.02
4/17/11,50.24
4/18/11,50.27
4/19/11,49.82
4/20/11,50.05
4/21/11,49.9
4/24/11,49.9
4/25/11,49.5
4/26/11,49.85
4/27/11,50.59
4/28/11,50.22
5/1/11,49.1
5/2/11,48.8
5/3/11,49.17
5/4/11,49.2
5/5/11,50.34
5/8/11,50.51
5/9/11,50
5/10/11,50.47
5/11/11,50.81
5/12/11,51.76
5/15/11,51.52
5/16/11,50.34
5/17/11,50.78
5/18/11,49.96
5/19/11,50.29
5/22/11,49.69
5/23/11,49.51
5/24/11,49.24
5/25/11,49.36
5/26/11,49.41
5/29/11,49.37
5/30/11,49.37
5/31/11,49.53
6/1/11,48.56
6/2/11,47.95
6/5/11,47.4
6/6/11,47.36
6/7/11,47.06
6/8/11,46.86
6/9/11,47.16
6/12/11,46.7
6/13/11,46.43
6/14/11,47.29
6/15/11,46.71
6/16/11,46.45
6/19/11,46.53
6/20/11,47.24
6/21/11,47.68
6/22/11,46.82
6/23/11,47.63
6/26/11,46.33
6/27/11,46.46
6/28/11,46.69
6/29/11,46.49
6/30/11,46.91
7/3/11,47.93
7/4/11,47.93
7/5/11,47.55
7/6/11,48.44
7/7/11,51.67
7/10/11,51.14
7/11/11,50.69
7/12/11,50.94
7/13/11,50.83
7/14/11,50.79
7/17/11,51.09
7/18/11,50.59
7/19/11,51.3
7/20/11,50.96
7/21/11,51.73
7/24/11,51.81
7/25/11,51.14
7/26/11,50.61
7/27/11,50.35
7/28/11,50.43
7/31/11,51.49
8/1/11,51.1
8/2/11,48.95
8/3/11,49.75
8/4/11,47.81
8/7/11,48.65
8/8/11,46.44
8/9/11,48.95
8/10/11,46.7
8/11/11,47.27
8/14/11,48.48
8/15/11,48.42
8/16/11,49.37
8/17/11,50.55
8/18/11,50.64
8/21/11,49.92
8/22/11,50.05
8/23/11,50.63
8/24/11,51
8/25/11,50.3
8/28/11,50.83
8/29/11,51.34
8/30/11,50.96
8/31/11,51.67
9/1/11,51.06
9/4/11,49.71
9/5/11,49.71
9/6/11,49.34
9/7/11,50.58
9/8/11,50.59
9/11/11,50.02
9/12/11,50.11
9/13/11,50.95
9/14/11,51.28
9/15/11,51.7
9/18/11,52.66
9/19/11,52.76
9/20/11,52.28
9/21/11,51.43
9/22/11,49.13
9/25/11,49.14
9/26/11,50.62
9/27/11,50.43
9/28/11,49.99
9/29/11,50.23
10/2/11,49.04
10/3/11,47.8
10/4/11,49.47
10/5/11,49.76
10/6/11,51.91
10/9/11,51.56
10/10/11,52.63
10/11/11,53.07
10/12/11,52.75
10/13/11,52.73
10/16/11,52.95
10/17/11,52.9
10/18/11,53.64
10/19/11,53.27
10/20/11,53.71
10/23/11,54.64
10/24/11,54.72
10/25/11,54.4
10/26/11,55.15
10/27/11,55.56
10/30/11,55.24
10/31/11,54.75
11/1/11,52.61
11/2/11,52.92
11/3/11,52.24
11/6/11,52.17
11/7/11,52.83
11/8/11,53.05
11/9/11,51.69
11/10/11,51.77
11/13/11,53.07
11/14/11,52.65
11/15/11,53.18
11/16/11,52.94
11/17/11,52.64
11/20/11,53
11/21/11,52.54
11/22/11,52.69
11/23/11,51.53
11/24/11,51.53
11/27/11,51.21
11/28/11,51.63
11/29/11,52.24
11/30/11,52.7
12/1/11,52.15
12/4/11,52.88
12/5/11,53.32
12/6/11,53.66
12/7/11,54.19
12/8/11,53.47
12/11/11,53.5
12/12/11,53.47
12/13/11,52.81
12/14/11,52.48
12/15/11,52.07
12/18/11,52.2
12/19/11,51.44
12/20/11,51.78
12/21/11,51.72
12/22/11,51.27
12/25/11,51.7
12/26/11,51.7
12/27/11,52.11
12/28/11,51.71
12/29/11,51.68
1/1/12,51.22
1/2/12,51.22
1/3/12,51.12
1/4/12,50
1/5/12,48.51
1/8/12,48.95
1/9/12,48.57
1/10/12,48.79
1/11/12,49.03
1/12/12,49.81
1/15/12,49.82
1/16/12,49.82
1/17/12,49.88
1/18/12,49.87
1/19/12,50.9
1/22/12,50.17
1/23/12,50.15
1/24/12,50.75
1/25/12,51.14
1/26/12,50.5
1/29/12,50.05
1/30/12,50.33
1/31/12,50.81
2/1/12,51.42
2/2/12,52
2/5/12,52.14
2/6/12,52.05
2/7/12,52.41
2/8/12,52.57
2/9/12,52.7
2/12/12,52.43
2/13/12,52.36
2/14/12,52.27
2/15/12,51.81
2/16/12,51.93
2/19/12,52.64
2/20/12,52.64
2/21/12,52.54
2/22/12,52.97
2/23/12,54.5
2/26/12,55.22
2/27/12,55.31
2/28/12,56.01
2/29/12,56.69
3/1/12,56.76
3/4/12,56.59
3/5/12,56.7
3/6/12,56.49
3/7/12,56.64
3/8/12,57.23
3/11/12,57.69
3/12/12,57.98
3/13/12,58.48
3/14/12,58.6
3/15/12,58.75
3/18/12,58.41
3/19/12,58.37
3/20/12,58.01
3/21/12,57.57
3/22/12,57.93
3/25/12,58.19
3/26/12,58.86
3/27/12,58.19
3/28/12,58.16
3/29/12,57.98
4/1/12,58.27
4/2/12,58.29
4/3/12,57.88
4/4/12,57.82
4/5/12,57.72
4/8/12,57.72
4/9/12,57.52
4/10/12,56.4
4/11/12,57.2
4/12/12,57.93
4/15/12,57.43
4/16/12,57.39
4/17/12,57.6
4/18/12,57.38
4/19/12,56.79
4/22/12,57.28
4/23/12,56.64
4/24/12,56.73
4/25/12,56.83
4/26/12,57.49
4/29/12,58.26
4/30/12,57.94
5/1/12,58.01
5/2/12,57.98
5/3/12,56.55
5/6/12,55.65
5/7/12,55.76
5/8/12,55.55
5/9/12,55.28
5/10/12,55.31
5/13/12,55.43
5/14/12,54.92
5/15/12,55.08
5/16/12,55.32
5/17/12,54.81
5/20/12,55.46
5/21/12,55.83
5/22/12,56.67
5/23/12,56.78
5/24/12,57.25
5/27/12,57.62
5/28/12,57.62
5/29/12,58.13
5/30/12,57.79
5/31/12,57.91
6/3/12,57.2
6/4/12,57.57
6/5/12,57.32
6/6/12,57.5
6/7/12,57.32
6/10/12,59.2
6/11/12,58.7
6/12/12,58.16
6/13/12,58.05
6/14/12,58.55
6/17/12,58.5
6/18/12,58.47
6/19/12,58.7
6/20/12,58.5
6/21/12,57.4
6/24/12,57.56
6/25/12,57.23
6/26/12,57.63
6/27/12,57.56
6/28/12,57.46
7/1/12,58.19
7/2/12,58.27
7/3/12,57.78
7/4/12,57.78
7/5/12,57.15
7/8/12,58.07
7/9/12,58.04
7/10/12,59.23
7/11/12,59.79
7/12/12,59.88
7/15/12,61.95
7/16/12,61.5
7/17/12,61.26
7/18/12,61.39
7/19/12,61.25
7/22/12,61.37
7/23/12,60.44
7/24/12,60.55
7/25/12,60.36
7/26/12,61.06
7/29/12,61.52
7/30/12,62.04
7/31/12,60.65
8/1/12,60.62
8/2/12,61.97
8/5/12,62.36
8/6/12,62.39
8/7/12,62.64
8/8/12,62.94
8/9/12,62.69
8/12/12,62.84
8/13/12,62.51
8/14/12,63.38
8/15/12,64.5
8/16/12,63.91
8/19/12,64.14
8/20/12,63.64
8/21/12,64.13
8/22/12,63.68
8/23/12,62.99
8/26/12,63.69
8/27/12,63.36
8/28/12,63.81
8/29/12,64.26
8/30/12,64.16
9/2/12,64.09
9/3/12,64.09
9/4/12,63.84
9/5/12,63.73
9/6/12,64.86
9/9/12,64
9/10/12,64.8
9/11/12,64.48
9/12/12,64.38
9/13/12,65.06
9/16/12,64.67
9/17/12,64.41
9/18/12,64.28
9/19/12,65.01
9/20/12,65.4
9/23/12,65.44
9/24/12,65.15
9/25/12,64.38
9/26/12,63.83
9/27/12,63.59
9/30/12,63.47
10/1/12,62.99
10/2/12,62.98
10/3/12,63.09
10/4/12,63.65
10/7/12,64.18
10/8/12,63.99
10/9/12,62.89
10/10/12,62.66
10/11/12,61.25
10/14/12,61.52
10/15/12,61.81
10/16/12,62.9
10/17/12,63.04
10/18/12,62.94
10/21/12,62.23
10/22/12,62.21
10/23/12,62.64
10/24/12,62.83
10/25/12,63.12
10/28/12,63.92
10/29/12,63.92
10/30/12,63.92
10/31/12,63.75
11/1/12,62.94
11/4/12,62.71
11/5/12,63.4
11/6/12,63.39
11/7/12,62.79
11/8/12,61.82
11/11/12,62.02
11/12/12,61.98
11/13/12,62.09
11/14/12,61.38
11/15/12,62.44
11/18/12,62.5
11/19/12,63.01
11/20/12,63
11/21/12,63.72
11/22/12,63.72
11/25/12,64.48
11/26/12,62.775
11/27/12,62.57
11/28/12,62.81
11/29/12,62.79
12/2/12,63.13
12/3/12,62.3
12/4/12,61.99
12/5/12,62.04
12/6/12,62.2
12/9/12,62.28
12/10/12,61.96
12/11/12,61.43
12/12/12,60.54
12/13/12,61.25
12/16/12,60.5
12/17/12,61.09
12/18/12,62.28
12/19/12,61.52
12/20/12,60.36
12/23/12,59.6
12/24/12,59.54
12/25/12,59.54
12/26/12,59.21
12/27/12,58.93
12/30/12,58.57
12/31/12,59.17
1/1/13,59.17
1/2/13,58.82
1/3/13,60.16
1/6/13,60.58
1/7/13,61.3
1/8/13,60.64
1/9/13,60.18
1/10/13,60.31
1/13/13,60.07
1/14/13,60.39
1/15/13,61.09
1/16/13,61.32
1/17/13,61.46
1/20/13,61.53
1/21/13,61.53
1/22/13,61.49
1/23/13,61.04
1/24/13,61.86
1/27/13,61.54
1/28/13,61.13
1/29/13,61.34
1/30/13,60.98
1/31/13,60.41
2/3/13,61.15
2/4/13,60.85
2/5/13,62.4
2/6/13,62.69
2/7/13,62.3
2/10/13,62.49
2/11/13,62.67
2/12/13,62.73
2/13/13,62.69
2/14/13,63.09
2/17/13,61.71
2/18/13,61.71
2/19/13,61.87
2/20/13,62.65
2/21/13,63.4
2/24/13,63.6
2/25/13,62.89
2/26/13,64.05
2/27/13,63.12
2/28/13,62.96
3/3/13,64.13
3/4/13,66.44
3/5/13,66.68
3/6/13,66.12
3/7/13,65.85
3/10/13,66.35
3/11/13,67.34
3/12/13,67.11
3/13/13,67.43
3/14/13,67.34
3/17/13,66.8
3/18/13,66.76
3/19/13,66.46
3/20/13,68.52
3/21/13,68.05
3/24/13,68.42
3/25/13,68.41
3/26/13,68.61
3/27/13,69.05
3/28/13,68.45
3/31/13,68.45
4/1/13,68.66
4/2/13,68.83
4/3/13,67.98
4/4/13,68.79
4/7/13,68.85
4/8/13,69.26
4/9/13,68.92
4/10/13,68.86
4/11/13,69.12
4/14/13,69.49
4/15/13,68.48
4/16/13,68.38
4/17/13,68.76
4/18/13,68.29
4/21/13,69.04
4/22/13,69.1
4/23/13,69.69
4/24/13,69.71
4/25/13,70.67
4/28/13,70.52
4/29/13,70.64
4/30/13,70.56
5/1/13,70.54
5/2/13,69.19
5/5/13,70.5
5/6/13,70.03
5/7/13,70.55
5/8/13,69.8
5/9/13,69.48
5/12/13,69.74
5/13/13,69.44
5/14/13,69.44
5/15/13,70.39
5/16/13,70
5/19/13,71.06
5/20/13,70.65
5/21/13,71.26
5/22/13,68.4
5/23/13,68.67
5/26/13,69.72
5/27/13,69.72
5/28/13,69.51
5/29/13,69.42
5/30/13,69.82
6/2/13,69.5
6/3/13,71.05
6/4/13,71.51
6/5/13,70.17
6/6/13,70.26
6/9/13,70.36
6/10/13,69.88
6/11/13,70
6/12/13,69.43
6/13/13,69.59
6/16/13,69.03
6/17/13,69.86
6/18/13,70.16
6/19/13,68.88
6/20/13,68.66
6/23/13,68.83
6/24/13,68.29
6/25/13,69.13
6/26/13,69.12
6/27/13,68.79
6/30/13,68.86
7/1/13,69.33
7/2/13,69.56
7/3/13,69.38
7/4/13,69.38
7/7/13,70.25
7/8/13,71.18
7/9/13,71.77
7/10/13,72.03
7/11/13,72.57
7/14/13,72.56
7/15/13,72.35
7/16/13,72.07
7/17/13,72.61
7/18/13,72.42
7/21/13,72.55
7/22/13,73.03
7/23/13,73.25
7/24/13,73.32
7/25/13,71.82
7/28/13,71.46
7/29/13,71.51
7/30/13,71.42
7/31/13,71.25
8/1/13,71.58
8/4/13,71.5
8/5/13,71.99
8/6/13,71.79
8/7/13,71.68
8/8/13,71.22
8/11/13,70.72
8/12/13,70.76
8/13/13,71.19
8/14/13,70.04
8/15/13,69.08
8/18/13,68.58
8/19/13,68.24
8/20/13,67.95
8/21/13,65.5
8/22/13,64.24
8/25/13,64.35
8/26/13,64.13
8/27/13,63.26
8/28/13,63.27
8/29/13,63.15
9/1/13,63.31
9/2/13,63.31
9/3/13,63.59
9/4/13,63.55
9/5/13,63.46
9/8/13,63.29
9/9/13,63.93
9/10/13,64.73
9/11/13,64.99
9/12/13,64.09
9/15/13,63.76
9/16/13,63.79
9/17/13,64.38
9/18/13,65.48
9/19/13,65.39
9/22/13,64.55
9/23/13,64.4
9/24/13,63.91
9/25/13,63.24
9/26/13,63.37
9/29/13,63.94
9/30/13,63.98
10/1/13,63.91
10/2/13,63.65
10/3/13,63.45
10/6/13,63.41
10/7/13,62.68
10/8/13,62.13
10/9/13,62.69
10/10/13,63.45
10/13/13,63.21
10/14/13,63.65
10/15/13,62.93
10/16/13,63.9
10/17/13,64.86
10/20/13,64.67
10/21/13,64.7
10/22/13,65.12
10/23/13,64.27
10/24/13,64.13
10/27/13,64.07
10/28/13,64.88
10/29/13,64.32
10/30/13,65.71
10/31/13,64.79
11/3/13,64.62
11/4/13,65.22
11/5/13,64.63
11/6/13,65.7
11/7/13,64.82
11/10/13,65.11
11/11/13,65.69
11/12/13,65.44
11/13/13,66.87
11/14/13,66.67
11/17/13,66.89
11/18/13,66.45
11/19/13,66.63
11/20/13,66.49
11/21/13,64.19
11/24/13,63.7
11/25/13,63.76
11/26/13,63.87
11/27/13,64.41
11/28/13,64.41
12/1/13,63.93
12/2/13,62.73
12/3/13,62.82
12/4/13,63.31
12/5/13,62.63
12/8/13,63.38
12/9/13,63.24
12/10/13,63.16
12/11/13,62.93
12/12/13,62.89
12/15/13,62.36
12/16/13,62.17
12/17/13,61.65
12/18/13,63.55
12/19/13,62.15
12/22/13,62.49
12/23/13,61.88
12/24/13,61.71
12/25/13,61.71
12/26/13,62.48
12/29/13,62.15
12/30/13,62.47
12/31/13,63.27
1/1/14,63.27
1/2/14,63.18
1/5/14,63.49
1/6/14,63.06
1/7/14,62.91
1/8/14,62.69
1/9/14,63.34
1/12/14,62.62
1/13/14,61.5
1/14/14,61.71
1/15/14,61.56
1/16/14,60.81
1/19/14,60.24
1/20/14,60.24
1/21/14,59.2
1/22/14,58.98
1/23/14,58.65
1/26/14,57.72
1/27/14,57.71
1/28/14,57.89
1/29/14,56.89
1/30/14,56.67
2/2/14,56.64
2/3/14,55.41
2/4/14,55.12
2/5/14,55.07
2/6/14,55.86
2/9/14,56.33
2/10/14,56.51
2/11/14,57.14
2/12/14,56.95
2/13/14,56.86
2/16/14,56.06
2/17/14,56.06
2/18/14,56.39
2/19/14,57.31
2/20/14,56.62
2/23/14,56.24
2/24/14,56.14
2/25/14,56.51
2/26/14,60.49
2/27/14,60.66
3/2/14,62.54
3/3/14,61.96
3/4/14,61.33
3/5/14,60.6
3/6/14,60.74
3/9/14,60.75
3/10/14,61.16
3/11/14,60.94
3/12/14,61.1
3/13/14,59.73
3/16/14,59.36
3/17/14,59.67
3/18/14,59.72
3/19/14,59.48
3/20/14,59.7
3/23/14,59.45
3/24/14,59.46
3/25/14,59.06
3/26/14,59.2
3/27/14,59.74
3/30/14,59.98
3/31/14,60.51
4/1/14,60.57
4/2/14,60.89
4/3/14,61.72
4/6/14,61.14
4/7/14,60.5
4/8/14,61.5
4/9/14,61.21
4/10/14,59.67
4/13/14,58.9
4/14/14,59.42
4/15/14,59.48
4/16/14,59.91
4/17/14,60
4/20/14,60
4/21/14,59.76
4/22/14,60.32
4/23/14,60.74
4/24/14,61.45
4/27/14,61.26
4/28/14,62.18
4/29/14,61.97
4/30/14,61.75
5/1/14,61.74
5/4/14,62.01
5/5/14,59.87
5/6/14,57.64
5/7/14,58.13
5/8/14,58.32
5/11/14,59.13
5/12/14,59.64
5/13/14,59.56
5/14/14,59.27
5/15/14,58.18
5/18/14,58.64
5/19/14,58.29
5/20/14,56.61
5/21/14,57.2
5/22/14,55.99
5/25/14,55.69
5/26/14,55.69
5/27/14,55.77
5/28/14,55.34
5/29/14,55.88
6/1/14,56.76
6/2/14,56.49
6/3/14,56.79
6/4/14,57.18
6/5/14,57.49
6/8/14,57.68
6/9/14,57.6
6/10/14,56.86
6/11/14,57.08
6/12/14,57.24
6/15/14,57.23
6/16/14,57.74
6/17/14,58.17
6/18/14,58.7
6/19/14,58.74
6/22/14,58.29
6/23/14,58.42
6/24/14,58.7
6/25/14,58.06
6/26/14,57.87
6/29/14,58.12
6/30/14,57.95
7/1/14,58.37
7/2/14,58.77
7/3/14,59.51
7/6/14,59.51
7/7/14,59.99
7/8/14,59.8
7/9/14,60.05
7/10/14,59.93
7/13/14,60
7/14/14,60.18
7/15/14,60.71
7/16/14,60.14
7/17/14,59.72
7/20/14,60.01
7/21/14,59.3
7/22/14,59.38
7/23/14,60.73
7/24/14,60.99
7/27/14,60.39
7/28/14,60.3
7/29/14,61.1
7/30/14,61.38
7/31/14,59.59
8/3/14,59.85
8/4/14,60.7
8/5/14,58.03
8/6/14,57.97
8/7/14,57.5
8/10/14,58.54
8/11/14,58.36
8/12/14,58.46
8/13/14,58.26
8/14/14,58.74
8/17/14,58.2
8/18/14,58.55
8/19/14,59.25
8/20/14,60.33
8/21/14,61.07
8/24/14,61.05
8/25/14,60.98
8/26/14,60.7
8/27/14,60.79
8/28/14,60.35
8/31/14,60.07
9/1/14,60.07
9/2/14,60.19
9/3/14,60.39
9/4/14,61.03
9/7/14,61.08
9/8/14,60.56
9/9/14,60.88
9/10/14,61.95
9/11/14,62.59
9/14/14,62.53
9/15/14,62.21
9/16/14,62.86
9/17/14,62.87
9/18/14,63.93
9/21/14,63.81
9/22/14,63.36
9/23/14,63.08
9/24/14,63.88
9/25/14,62.88
9/28/14,63.15
9/29/14,63.04
9/30/14,62.68
10/1/14,62.07
10/2/14,62.57
10/5/14,63.07
10/6/14,62.28
10/7/14,61.54
10/8/14,62.81
10/9/14,61.6
10/12/14,60.59
10/13/14,60.44
10/14/14,61.69
10/15/14,59.98
10/16/14,59.44
10/19/14,59.07
10/20/14,60.29
10/21/14,61.64
10/22/14,61.33
10/23/14,62.03
10/26/14,61.57
10/27/14,61.56
10/28/14,60.65
10/29/14,60.89
10/30/14,61.78
11/2/14,61.82
11/3/14,61.59
11/4/14,61.37
11/5/14,61.12
11/6/14,61.89
11/9/14,64.17
11/10/14,65.52
11/11/14,65.72
11/12/14,66.72
11/13/14,67.5
11/16/14,68.13
11/17/14,67.13
11/18/14,67.51
11/19/14,72.5
11/20/14,71.19
11/23/14,71.51
11/24/14,71.57
11/25/14,72.1
11/26/14,72.16
11/27/14,72.16
11/30/14,74
12/1/14,72.75
12/2/14,73.07
12/3/14,73.33
12/4/14,73.28
12/7/14,73.66
12/8/14,73.78
12/9/14,73.6
12/10/14,72.91
12/11/14,73.53
12/14/14,72.4
12/15/14,73.2
12/16/14,72.28
12/17/14,73.57
12/18/14,74.64
12/21/14,73.95
12/22/14,74.5
12/23/14,74.69
12/24/14,74.65
12/25/14,74.65
12/28/14,75.06
12/29/14,75.53
12/30/14,75.71
12/31/14,75.91
1/1/15,75.91
1/4/15,75.33
1/5/15,73.98
1/6/15,73.97
1/7/15,76.77
1/8/15,77.13
1/11/15,76.43
1/12/15,76.63
1/13/15,75.95
1/14/15,74.33
1/15/15,75.67
1/18/15,74.94
1/19/15,74.94
1/20/15,73.67
1/21/15,73.95
1/22/15,75.77
1/25/15,75.29
1/26/15,75.25
1/27/15,74.76
1/28/15,74.26
1/29/15,75.49
2/1/15,73.61
2/2/15,74.25
2/3/15,75.87
2/4/15,75.61
2/5/15,75.95
2/8/15,76.36
2/9/15,75.39
2/10/15,76.65
2/11/15,76.42
2/12/15,76.87
2/15/15,76.12
2/16/15,76.12
2/17/15,76.64
2/18/15,77.35
2/19/15,76.68
2/22/15,76.87
2/23/15,76.69
2/24/15,76.95
2/25/15,77.15
2/26/15,76.9
3/1/15,76.83
3/2/15,77.68
3/3/15,78
3/4/15,77.72
3/5/15,78.2
3/8/15,77.21
3/9/15,78.57
3/10/15,77.67
3/11/15,77.78
3/12/15,79.3
3/15/15,79.18
3/16/15,80.49
3/17/15,81.03
3/18/15,81.06
3/19/15,80.6
3/22/15,81.31
3/23/15,81.23
3/24/15,82
3/25/15,81.62
3/26/15,80.44
3/29/15,81.56
3/30/15,82.14
3/31/15,82.07
4/1/15,82.09
4/2/15,82.67
4/5/15,82.67
4/6/15,83.34
4/7/15,82.61
4/8/15,83.14
4/9/15,83.29
4/12/15,83.57
4/13/15,82.96
4/14/15,83.06
4/15/15,81.96
4/16/15,81.92
4/19/15,80.02
4/20/15,80.93
4/21/15,81.25
4/22/15,81.34
4/23/15,81.93
4/26/15,82.7
4/27/15,81.38
4/28/15,81.51
4/29/15,78.87
4/30/15,78.83
5/3/15,79.65
5/4/15,80.18
5/5/15,78.97
5/6/15,79.12
5/7/15,80.11
5/10/15,80.74
5/11/15,80.61
5/12/15,80.81
5/13/15,79.81
5/14/15,77.26
5/17/15,78.53
5/18/15,78.36
5/19/15,77.92
5/20/15,78.18
5/21/15,79.39
5/24/15,79.29
5/25/15,79.29
5/26/15,79.08
5/27/15,80.3
5/28/15,80.05
5/31/15,79.32
6/1/15,79.51
6/2/15,80
6/3/15,80.34
6/4/15,79.96
6/7/15,79.2
6/8/15,78.89
6/9/15,78.9
6/10/15,79.67
6/11/15,80.07
6/14/15,79.47
6/15/15,80.45
6/16/15,80.97
6/17/15,82.1
6/18/15,83.19
6/21/15,83.35
6/22/15,84.23
6/23/15,84.76
6/24/15,84.34
6/25/15,84.5
6/28/15,84.08
6/29/15,82.09
6/30/15,81.63
7/1/15,82.99
7/2/15,82.27
7/5/15,82.27
7/6/15,82.93
7/7/15,84.45
7/8/15,83.48
7/9/15,83.04
7/12/15,83.91
7/13/15,84.1
7/14/15,84.1
7/15/15,84.46
7/16/15,85.01
7/19/15,84.69
7/20/15,84.23
7/21/15,82.28
7/22/15,82.82
7/23/15,81.65
7/26/15,80.21
7/27/15,79.49
7/28/15,80.53
7/29/15,81.84
7/30/15,81.93
8/2/15,81.85
8/3/15,80.39
8/4/15,80.05
8/5/15,80.04
8/6/15,79.54
8/9/15,78.98
8/10/15,78.97
8/11/15,78.87
8/12/15,79
8/13/15,78.99
8/16/15,79.35
8/17/15,78.98
8/18/15,80.3
8/19/15,80.87
8/20/15,80.66
8/23/15,78.4
8/24/15,75.28
8/25/15,73.94
8/26/15,76.84
8/27/15,77.85
8/30/15,78.03
8/31/15,77.71
9/1/15,75.39
9/2/15,77.05
9/3/15,77.45
9/6/15,76.42
9/7/15,76.42
9/8/15,78.38
9/9/15,77.16
9/10/15,77.07
9/13/15,77.88
9/14/15,77.15
9/15/15,77.82
9/16/15,78.5
9/17/15,78.01
9/20/15,76.62
9/21/15,78.26
9/22/15,78.05
9/23/15,78.76
9/24/15,79.06
9/27/15,79.05
9/28/15,77.67
9/29/15,77.98
9/30/15,78.66
10/1/15,79.51
10/4/15,79.53
10/5/15,79.51
10/6/15,78.1
10/7/15,78.56
10/8/15,78.69
10/11/15,78.88
10/12/15,79.21
10/13/15,78.96
10/14/15,76.2
10/15/15,75.13
10/18/15,75.05
10/19/15,74.7
10/20/15,74.4
10/21/15,76.4
10/22/15,77.11
10/25/15,72.94
10/26/15,74.02
10/27/15,74.73
10/28/15,76.23
10/29/15,76.28
11/1/15,77.18
11/2/15,77.26
11/3/15,78.23
11/4/15,77.39
11/5/15,78.15
11/8/15,77.22
11/9/15,76.23
11/10/15,77.19
11/11/15,74.87
11/12/15,74.93
11/15/15,71.89
11/16/15,72.31
11/17/15,72.91
11/18/15,69.78
11/19/15,70.55
11/22/15,70.83
11/23/15,72.28
11/24/15,72.89
11/25/15,73.16
11/26/15,73.16
11/29/15,73.44
11/30/15,72.5
12/1/15,72.81
12/2/15,71.93
12/3/15,73.19
12/6/15,73.9
12/7/15,73.39
12/8/15,72.66
12/9/15,72.01
12/10/15,72.37
12/13/15,71.84
12/14/15,72.72
12/15/15,72.98
12/16/15,73.8
12/17/15,72.33
12/20/15,71.37
12/21/15,71.71
12/22/15,72.61
12/23/15,73.65
12/24/15,73.17
12/27/15,73.17
12/28/15,72.87
12/29/15,74.44
12/30/15,73.62
12/31/15,72.61
1/3/16,72.61
1/4/16,73.55
1/5/16,74.84
1/6/16,74.08
1/7/16,73.88
1/10/16,71.38
1/11/16,72.42
1/12/16,73.36
1/13/16,71.64
1/14/16,70.41
1/17/16,70.08
1/18/16,70.08
1/19/16,69.24
1/20/16,67.59
1/21/16,68.64
1/24/16,69.72
1/25/16,68.92
1/26/16,70.44
1/27/16,70.69
1/28/16,70.99
1/31/16,72.42
2/1/16,72.83
2/2/16,73.31
2/3/16,72.57
2/4/16,70.04
2/7/16,69.56
2/8/16,70
2/9/16,69.86
