Date,SPX,RUI,FED5YEAR,VIX,DXY,COST,WMT,M,SPSIRE,TGT
6/3/18,2734.62,8549.48,2.0942,13.46,94.156,197.13,82.99,35.56,4831.23,72.8
6/4/18,2746.87,8590.63,2.1459,12.74,94.038,198.62,85.42,37.1,4941.21,76.35
6/5/18,2748.8,8599.74,2.1632,12.4,93.876,197.84,84.62,40.05,5029.89,78.5
6/6/18,2772.35,8674.12,2.2014,11.64,93.614,197.66,84.56,40.1,5059.84,77.9
6/7/18,2770.37,8668.78,2.1427,12.13,93.435,202.57,84.95,40.21,5093.63,78.35
6/10/18,2779.03,8697.42,2.0961,12.18,93.535,203.76,84.36,39.88,5138.09,78.02
6/11/18,2782,8706.11,2.1324,12.35,93.608,204.5,84.3,39.75,5188.7,79.06
6/12/18,2786.85,8723.66,2.1502,12.34,93.818,204.88,84.1,39.97,5208.25,79.07
6/13/18,2775.63,8687.4,2.1808,12.94,93.544,204.11,84.09,38.37,5145.85,78.02
6/14/18,2782.49,8711.89,2.1285,12.12,94.879,205.12,83.79,37.56,5099.74,77.22
6/17/18,2779.66,8704.78,2.1656,11.98,94.788,207.32,83.7,38.27,5119.99,77.25
6/18/18,2773.75,8690.55,2.1701,12.31,94.756,206.21,83,38.73,5181.23,77.12
6/19/18,2762.59,8654.98,2.1676,13.35,95.013,207.53,83.61,38.88,5201.8,76.57
6/20/18,2767.32,8673.74,2.1716,12.79,95.124,207.98,83.61,39.62,5253.5,75.39
6/21/18,2749.76,8616.83,2.1697,14.64,94.862,209.96,84.21,39.32,5259.9,76.14
6/24/18,2754.88,8632.58,2.1834,13.77,94.52,211.1,84.82,37.43,5235.6,76.04
6/25/18,2717.07,8510.23,2.177,17.33,94.289,211.75,86.47,36.97,5157.78,76.84
6/26/18,2723.06,8530.03,2.1912,15.92,94.676,210.09,85.98,37.86,5176.9,76.33
6/27/18,2699.63,8452.81,2.1711,17.91,95.29,210.03,86.89,37.88,5101.63,76.87
6/28/18,2716.31,8507.13,2.1576,16.85,95.312,208.71,85.86,38.48,5104.77,75.6
7/1/18,2718.37,8514.45,2.1642,16.09,94.47,208.98,85.65,37.43,5044.54,76.12
7/2/18,2726.71,8540.34,2.1841,15.6,94.871,207.99,84,36.54,5037.15,75.77
7/3/18,2713.22,8501.79,2.1713,16.14,94.591,207.12,84.44,37.13,5064.44,76.63
7/4/18,2713.22,8501.79,2.1713,16.14,94.531,207.12,84.44,37.13,5064.44,76.63
7/5/18,2736.61,8575.95,2.1549,14.97,94.395,209.14,84.57,36.89,5118.21,76.55
7/8/18,2759.82,8650.74,2.1502,13.37,93.963,209.62,84.51,36.89,5172.32,76.79
7/9/18,2784.17,8729.04,2.1497,12.69,94.077,210.94,85.93,36.46,5188.22,77.76
7/10/18,2793.84,8756.51,2.137,12.64,94.158,211.7,87.21,36.72,5154.66,78.3
7/11/18,2774.02,8695.17,2.1353,13.63,94.719,210.95,86.53,36.44,5109.26,77.58
7/12/18,2798.29,8769.67,2.1414,12.58,94.827,214.02,86.52,36.12,5086.5,76.5
7/15/18,2801.31,8777.28,2.1416,12.18,94.677,216.54,87.7,36.39,5115.83,77.72
7/16/18,2798.43,8764.26,2.1105,12.83,94.511,214.85,87.64,36.99,5121.35,77.21
7/17/18,2809.55,8801.51,2.1071,12.06,94.985,215,88.19,37.07,5183.49,77.27
7/18/18,2815.62,8821.93,2.0911,12.1,95.085,214.97,88.07,37.7,5198.15,76.85
7/19/18,2804.49,8792,2.0786,12.87,95.164,217.54,87.72,38.96,5252.92,78.46
7/22/18,2801.83,8780.9,2.1105,12.86,94.476,218.69,88.06,38.65,5194.07,77.76
7/23/18,2806.98,8794.51,2.1351,12.62,94.632,218.84,87.63,39.41,5190.99,78.69
7/24/18,2820.4,8823,2.125,12.41,94.613,218.58,87.96,39.36,5114.63,79.36
7/25/18,2846.07,8901.48,2.126,12.29,94.233,220.7,87.9,40.17,5158.98,79.99
7/26/18,2837.44,8879.95,2.1281,12.14,94.785,221.72,88.23,39.48,5200.27,79.86
7/29/18,2818.82,8816.37,2.1267,13.03,94.669,219.65,88.13,39.48,5118.3,80.13
7/30/18,2802.6,8761.35,2.1291,14.26,94.348,219.11,88.88,40.27,5141.28,81.21
7/31/18,2816.29,8808.3,2.1359,12.83,94.554,218.71,89.23,39.73,5150.88,80.68
8/1/18,2813.36,8800.09,2.156,13.15,94.661,217.13,88.24,37.94,5088.69,78.95
8/2/18,2827.22,8851.89,2.1503,12.19,95.17,221.12,88.76,38.73,5146.12,80.76
8/5/18,2840.35,8889.4,2.1331,11.64,95.161,222.03,89.6,38.95,5184.21,81.45
8/6/18,2850.4,8924.43,2.1225,11.27,95.358,222.72,89.67,38.78,5216.68,81.61
8/7/18,2858.45,8951.03,2.1398,10.93,95.186,223.86,89.77,39.47,5259.22,82.24
8/8/18,2857.7,8947.05,2.1452,10.85,95.092,224.58,90.05,39.89,5263.04,82.39
8/9/18,2853.58,8939.42,2.134,11.27,95.504,218.24,89.01,40.56,5288.98,82.62
8/12/18,2833.28,8881.7,2.1076,13.16,96.357,220.31,90.18,39.97,5292.26,82.71
8/13/18,2821.93,8844.92,2.0989,14.78,96.391,219.56,89.64,40.08,5262.92,82.06
8/14/18,2839.96,8902.55,2.0974,13.31,96.731,222,90.85,41.82,5383.22,82.68
8/15/18,2818.37,8833.55,2.0833,14.64,96.696,221.67,90.22,35.15,5245.22,80.69
8/16/18,2840.69,8905.57,2.0924,13.45,96.645,223.19,98.64,35.81,5258.65,82.07
8/19/18,2850.13,8935.71,2.0909,12.64,96.101,225.68,97.85,36.03,5310.36,83.04
8/20/18,2857.05,8958.9,2.0793,12.49,95.9,227.35,96,38.21,5385.15,83.32
8/21/18,2862.96,8982.63,2.0718,12.86,95.256,228.54,96.08,38.24,5429.62,83.27
8/22/18,2861.82,8981.59,2.0657,12.25,95.146,229.21,95.67,37.55,5430.03,85.94
8/23/18,2856.98,8965.97,2.0668,12.41,95.666,229.51,95.18,38.13,5442.24,86.71
8/26/18,2874.69,9022.95,2.0714,11.99,95.146,231.28,94.95,36.51,5381.13,87.31
8/27/18,2896.74,9091.24,2.0858,12.16,94.779,230.03,94.54,36.28,5341.09,86.6
8/28/18,2897.52,9095.36,2.1026,12.5,94.72,230.26,96.07,36.34,5375.95,86.7
8/29/18,2914.04,9146.46,2.0863,12.25,94.6,230.19,95.64,36.21,5365.72,87.63
8/30/18,2901.13,9107.21,2.0729,13.53,94.723,230.83,96.1,35.97,5333.18,87.31
9/2/18,2901.52,9111.81,2.0604,12.86,95.14,233.13,95.86,36.55,5396.9,87.5
9/3/18,2901.52,9111.81,2.0604,12.86,95.14,233.13,95.86,36.55,5396.9,87.5
9/4/18,2896.72,9099.44,2.0808,13.16,95.439,234.68,95.36,36.39,5424.13,88.95
9/5/18,2888.6,9069.61,2.0862,13.91,95.184,235.61,96.62,35.8,5370.37,88.6
9/6/18,2878.05,9038.62,2.0769,14.65,95.021,236.68,96.45,35.36,5302.91,88.88
9/9/18,2871.68,9018.69,2.079,14.88,95.365,241.46,95.83,35.51,5324.7,88.74
9/10/18,2877.13,9038.12,2.0706,14.16,95.15,243.18,96.9,35.98,5374.62,89.26
9/11/18,2887.89,9070.77,2.0926,13.22,95.249,244.21,96.64,36.39,5408.94,88.8
9/12/18,2888.92,9074.58,2.0884,13.14,94.799,242.44,95.97,36.39,5393.74,88.65
9/13/18,2904.18,9123.39,2.0757,12.37,94.518,241.27,95.12,35.74,5352.33,88.08
9/16/18,2904.98,9130.03,2.0805,12.07,94.927,235.38,94.59,36.27,5359.8,87.94
9/17/18,2888.8,9072.99,2.0785,13.68,94.496,232,94.82,35.16,5305.07,87.28
9/18/18,2904.31,9121.59,2.1207,12.79,94.64,234.35,95.43,35.53,5325.57,87.68
9/19/18,2907.95,9127.51,2.138,11.75,94.537,233.85,95.24,35.55,5327.76,87.16
9/20/18,2930.75,9198.11,2.1427,11.8,93.912,233.92,95.75,35.18,5350.43,87.38
9/23/18,2929.67,9192.9,2.1433,11.68,94.22,234.76,95.9,35.69,5337.52,87.31
9/24/18,2919.37,9160.06,2.1521,12.2,94.185,233.34,94.92,34.75,5294.59,87.24
9/25/18,2915.56,9151.68,2.1488,12.42,94.133,232.93,95.1,34.38,5290.72,87.31
9/26/18,2905.97,9118.25,2.1253,12.89,94.193,233.81,94.59,34.89,5335.88,87.89
9/27/18,2914,9144.59,2.1205,12.41,94.894,234,94.13,34.59,5317.88,87.51
9/30/18,2913.98,9146.41,2.1232,12.12,95.132,234.88,93.91,34.73,5307.08,88.21
10/1/18,2924.59,9172.27,2.1172,12,95.298,234.65,94.4,34.71,5265.61,88.47
10/2/18,2923.43,9164.48,2.0989,12.05,95.507,236.35,95.15,33.03,5099.9,86.62
10/3/18,2925.51,9174.1,2.1303,11.61,95.762,233.2,94.07,33.4,5108.22,85.97
10/4/18,2901.61,9095.52,2.1426,14.22,95.751,231.68,94.21,32.87,5052.76,84.84
10/7/18,2885.57,9042.89,2.1616,14.82,95.624,218.82,93.31,32.83,5018.62,84.52
10/8/18,2884.43,9033.1,2.1616,15.69,95.761,223.93,94.69,33.18,5031.78,85.4
10/9/18,2880.34,9019.92,2.1557,15.95,95.668,224.17,97.08,33.05,5021.28,85.66
10/10/18,2785.68,8724.77,2.1521,22.96,95.508,221.05,95.76,32.76,4899.67,85.2
10/11/18,2728.37,8548.44,2.1247,24.98,95.017,221.82,93.92,32.14,4846.77,82.8
10/14/18,2767.13,8668.4,2.1195,21.31,95.221,226.95,94.81,33.38,4925.73,84.61
10/15/18,2750.79,8623.1,2.1278,21.3,95.059,224.51,93.82,33.39,4936.81,84.6
10/16/18,2809.92,8811.13,2.1208,17.62,95.048,227.68,95.81,33.51,5024.29,85.81
10/17/18,2809.21,8806.55,2.1211,17.4,95.575,228.49,96.56,31.84,4954.53,84.42
10/18/18,2768.78,8679.25,2.1006,20.06,95.9,228.58,96.17,32.41,4867.27,83.36
10/21/18,2767.78,8669.17,2.1164,19.89,95.713,229.67,97.15,32.34,4798.08,82.02
10/22/18,2755.88,8632.28,2.0972,19.64,96.013,229.06,97.14,32.89,4857.21,83.23
10/23/18,2740.69,8584.7,2.0869,20.71,95.961,228.75,97.8,32.54,4866.11,82.67
10/24/18,2656.1,8317.09,2.0736,25.23,96.434,223.76,97.56,32.22,4782.21,82.27
10/25/18,2705.57,8471.17,2.0458,24.22,96.679,226.4,99.18,33.09,4870.24,83.83
10/28/18,2658.69,8327.89,2.0599,24.16,96.359,218.19,98.94,32.37,4799.31,81.94
10/29/18,2641.25,8272.07,2.0561,24.7,96.579,222.42,99.8,33.98,4836.2,84.1
10/30/18,2682.63,8403.63,2.0502,23.35,97.011,227.92,102.42,35.72,4968.05,85.77
10/31/18,2711.74,8499.18,2.0688,21.23,97.127,228.63,100.28,34.29,4898.73,83.63
11/1/18,2740.37,8598.02,2.027,19.34,96.277,229.6,100.58,34.59,4976.39,84.23
11/4/18,2723.06,8545.73,2.0682,19.51,96.542,230.16,101.34,35.54,5018.63,84.41
11/5/18,2738.31,8587.63,2.0565,19.96,96.279,234.45,102.91,36.75,5037.34,85.35
11/6/18,2755.45,8640.32,2.0702,19.91,96.317,236.71,103.33,37.03,5050.98,85.59
11/7/18,2813.89,8819.88,2.0663,16.36,95.997,240.37,104.32,37.19,5097.48,86.76
11/8/18,2806.83,8798.29,2.064,16.72,96.724,238.7,104.88,37.79,5152.8,87.6
11/11/18,2781.01,8716.78,2.0469,17.36,96.905,237.74,105.56,37.78,5046.98,86.94
11/12/18,2726.22,8545.12,2.0469,20.45,97.542,234.48,103.87,37.05,5002.05,85.47
11/13/18,2722.18,8535.29,2.0251,20.02,97.303,234.14,102.94,35.79,4996.93,84.32
11/14/18,2701.58,8472.16,2.0185,21.25,96.803,233.31,101.53,33.22,4923.11,83.13
11/15/18,2730.2,8566.55,2.0141,19.98,96.927,229.94,99.54,32.27,4887.35,80.76
11/18/18,2736.27,8585.83,2.0094,18.14,96.465,231.02,97.69,33.3,4823.18,79.68
11/19/18,2690.73,8438,2.0015,20.1,96.193,228.74,96.78,33.08,4723.3,77.79
11/20/18,2641.89,8288.78,1.987,22.48,96.836,219.31,94.16,31.95,4564.16,69.03
11/21/18,2649.93,8322.59,2.0096,20.8,96.712,218.57,94.17,32.59,4643.08,69.26
11/22/18,2649.93,8322.59,2.0096,20.8,96.712,218.57,94.17,32.59,4643.08,69.26
11/25/18,2632.56,8273.1,2.0381,21.52,96.916,220.06,95.1,32.01,4655.12,67.35
11/26/18,2673.45,8403.27,2.0047,18.9,97.074,219.45,95.15,32.56,4742.86,69.25
11/27/18,2682.17,8420.87,1.9682,19.02,97.369,223.01,95.04,33.89,4756.66,71.38
11/28/18,2743.79,8615.85,1.9496,18.49,96.786,230.34,97.46,34.42,4838.31,71.88
11/29/18,2737.76,8600.35,2.0347,18.79,96.778,231,97.29,33.74,4813,71.17
12/2/18,2760.17,8672.14,2.0067,18.07,97.272,231.28,97.65,34.22,4804.34,70.96
12/3/18,2790.37,8768.22,2.0208,16.44,97.04,232.08,98.75,34.35,4874.39,72.34
12/4/18,2700.06,8483.52,1.9661,20.74,96.965,226.35,95.81,32.42,4692.23,69.31
12/5/18,2700.06,8483.52,1.9661,20.74,97.07,226.35,95.81,32.42,4692.23,69.31
12/6/18,2695.95,8476.66,1.9604,21.19,96.81,233.2,94.77,32.37,4666.72,69.54
12/9/18,2633.08,8279.79,1.9354,23.23,96.514,224.86,93.19,31.69,4491.18,67.81
12/10/18,2637.72,8290.43,1.9042,22.64,97.219,222.66,93.94,31.89,4503.93,68.32
12/11/18,2636.78,8285.83,1.8775,21.76,97.388,226.5,93.85,31.84,4484.91,66.78
12/12/18,2651.07,8332.21,1.8741,21.46,97.044,227.8,93.11,32.22,4525.72,67.79
12/13/18,2650.54,8324.95,1.8283,20.65,97.064,226.51,92.96,30.8,4401.52,66.68
12/16/18,2599.95,8172.14,1.8249,21.63,97.443,207.06,91.85,30.61,4350.6,67.17
12/17/18,2545.94,7998.59,1.8174,24.52,97.1,202.23,90.77,30.28,4250.29,64.32
12/18/18,2546.16,8000.07,1.854,25.58,97.104,202.99,91.08,31.05,4272.49,65.31
12/19/18,2506.96,7877.65,1.8331,25.58,97.035,201.41,90.55,30.41,4207.23,62.83
12/20/18,2467.42,7752.14,1.8036,28.38,96.276,197.13,87.28,29.12,4132.55,61.7
12/23/18,2416.62,7591.5,1.8139,30.11,96.956,194.52,87.13,28.2,4012.27,61.13
12/24/18,2351.1,7387.53,1.8254,36.07,96.553,189.99,85.82,28.15,3994.46,61.55
12/25/18,2351.1,7387.53,1.8254,36.07,96.581,189.99,85.82,28.15,3994.46,61.55
12/26/18,2467.7,7754.61,1.8292,30.41,97.05,198.63,90.41,30.13,4228.09,65.11
12/27/18,2488.83,7819.65,1.8008,29.96,96.481,201.08,91.59,30.04,4217.63,64.71
12/30/18,2485.74,7813.32,1.8016,28.34,96.402,202.04,92.13,30.02,4235.48,64.96
12/31/18,2506.85,7882.31,1.77,25.42,96.173,203.71,93.15,29.78,4261.25,66.09
1/1/19,2506.85,7882.31,1.77,25.42,96.085,203.71,93.15,29.78,4261.25,66.09
1/2/19,2510.03,7887.85,1.7267,23.22,96.819,204.76,93.34,30.76,4322.48,66.44
1/3/19,2447.89,7699.77,1.7107,25.45,96.305,200.42,92.86,29.76,4263.75,65.53
1/6/19,2531.94,7964.44,1.7407,21.38,96.179,206.24,93.44,29.38,4387.58,66.43
1/7/19,2549.69,8027.26,1.7518,21.4,95.666,207,94.54,29.91,4528.54,69.68
1/8/19,2574.41,8109.15,1.7814,20.47,95.903,208.55,95.2,30.83,4571.05,69.61
1/9/19,2584.96,8149.16,1.7953,19.98,95.219,209.9,94.89,31.72,4608.1,70.29
1/10/19,2596.64,8187.8,1.7697,19.5,95.539,210.64,94.96,26.11,4528.06,68.29
1/13/19,2596.26,8187.2,1.7931,18.19,95.67,210.51,94.84,25.42,4553.58,69.61
1/14/19,2582.61,8143.41,1.7948,19.07,95.61,209,94.95,25.08,4518.73,68.84
1/15/19,2610.3,8228.98,1.8266,18.6,96.039,211.03,96.25,24.98,4532.37,68.21
1/16/19,2616.1,8251.38,1.8301,19.04,96.059,210.18,96.35,24.48,4542.65,67.85
1/17/19,2635.96,8315.69,1.821,18.06,96.065,211.46,96.74,24.75,4576.62,69.37
1/20/19,2670.71,8424.52,1.8314,17.8,96.336,213.59,97.73,25.79,4656.55,70.68
1/21/19,2670.71,8424.52,1.8314,17.8,96.336,213.59,97.73,25.79,4656.55,70.68
1/22/19,2632.9,8305.12,1.8213,20.8,96.303,212.4,97.49,24.9,4543.47,70.28
1/23/19,2638.7,8320.52,1.822,19.52,96.123,212.09,98.71,24.7,4548.56,70.32
1/24/19,2642.33,8338.08,1.7965,18.89,96.601,210.31,98.36,24.51,4564.83,70.61
1/27/19,2664.76,8413.41,1.8017,17.42,95.794,209.07,96.94,25.51,4637.29,72.39
1/28/19,2643.85,8352.05,1.797,18.87,95.746,210.77,97.06,25.72,4624.53,72.12
1/29/19,2640,8340.25,1.795,19.13,95.821,210.31,96.71,25.72,4561.81,71.7
1/30/19,2681.05,8468.86,1.8764,17.66,95.34,211.35,94.8,25.72,4577.59,72.33
1/31/19,2704.1,8542.87,1.9022,16.57,95.578,214.63,95.83,26.3,4587.33,73
2/3/19,2706.53,8557.34,1.907,16.14,95.579,210.27,93.86,25.73,4552.11,71.17
2/4/19,2724.87,8616.62,1.9004,15.73,95.852,211.18,94.77,25.87,4603.94,72.44
2/5/19,2737.7,8657.55,1.8987,15.57,96.067,211.61,95.6,25.96,4646.64,72.77
2/6/19,2731.61,8638.97,1.8772,15.38,96.39,211.6,95.64,25.37,4620.03,72.51
2/7/19,2706.05,8563.05,1.8755,16.37,96.507,209.05,96.73,25.66,4587.57,71.86
2/10/19,2707.88,8572.14,1.8601,15.72,96.637,207.75,95.58,25.14,4556.9,70.88
2/11/19,2709.8,8581.49,1.8579,15.97,97.057,208.72,96.2,25.01,4581.82,70.15
2/12/19,2744.73,8691.82,1.8563,15.43,96.709,211.9,96.97,24.79,4660.9,70.41
2/13/19,2753.03,8718.11,1.8589,15.65,97.129,212.8,97.94,25.24,4661.1,72.57
2/14/19,2745.73,8699.68,1.8284,16.22,96.978,213.84,98.52,25.14,4651.18,72.18
2/17/19,2775.6,8793.33,1.8225,14.91,96.904,216.47,99.99,24.88,4707.19,72.84
2/18/19,2775.6,8793.33,1.8225,14.91,96.904,216.47,99.99,24.88,4707.19,72.84
2/19/19,2779.76,8807,1.8455,14.88,96.52,218.12,102.2,25.33,4732.16,73.3
2/20/19,2784.7,8822.69,1.8642,14.02,96.454,217.11,99.88,25.02,4739.82,72.71
2/21/19,2774.88,8792.12,1.8847,14.46,96.605,215.23,99.39,24.45,4665.61,72.03
2/24/19,2792.67,8851.27,1.9094,13.51,96.507,216.29,99.55,24.06,4685.11,72.25
2/25/19,2796.11,8863.98,1.918,14.85,96.413,217.05,99.12,24.36,4697.91,73.1
2/26/19,2793.9,8853.47,1.9,15.17,96.003,217.61,98.69,24.72,4731.11,72.29
2/27/19,2792.38,8855.74,1.9152,14.7,96.154,218.05,98.11,25.32,4779.59,73.02
2/28/19,2784.49,8832.12,1.9317,14.78,96.157,218.74,98.99,24.79,4758.98,72.64
3/3/19,2803.69,8892.14,1.945,13.57,96.527,219.44,97.93,24.49,4790.95,72.94
3/4/19,2792.81,8853.34,1.9243,14.63,96.682,218.41,97.85,24.36,4697.71,72.67
3/5/19,2789.65,8842.32,1.9023,14.74,96.866,219.82,98.34,24.37,4736.59,76
3/6/19,2771.45,8780.64,1.8947,15.74,96.873,219.23,98.26,24.04,4699.91,76.9
3/7/19,2748.93,8712.85,1.8928,16.59,97.667,216.79,97.45,23.3,4633.74,76.17
3/10/19,2743.07,8694.97,1.8828,16.05,97.306,227.82,97.59,23.09,4592.14,75.81
3/11/19,2783.3,8822.89,1.8738,14.33,97.215,229.69,98.48,23.57,4678.56,76.27
3/12/19,2791.52,8849.42,1.8758,13.77,96.935,232.96,98.37,23.82,4690.37,76.18
3/13/19,2810.92,8909.67,1.8964,13.41,96.55,236.38,99.03,24.02,4704.96,77.12
3/14/19,2808.48,8904.49,1.9312,13.5,96.785,233.84,98.22,23.63,4627.96,76.49
3/17/19,2822.48,8946.4,1.9324,12.88,96.595,233.6,98.42,23.71,4612.12,76.66
3/18/19,2832.94,8980.87,1.9454,13.1,96.524,236.59,99.66,23.89,4646.2,77.88
3/19/19,2832.57,8977.03,1.9386,13.56,96.383,237.05,99.85,23.95,4627.53,78.46
3/20/19,2824.23,8948.39,1.9663,13.91,95.761,236.98,98.64,23.63,4586.11,77.54
3/21/19,2854.88,9049.92,1.955,13.63,96.495,239.54,99.06,24.03,4629.29,79.49
3/24/19,2800.71,8872.31,1.927,16.48,96.651,237.56,98.28,23.31,4512.31,78.32
3/25/19,2798.36,8864.59,1.9124,16.33,96.566,236.97,98.17,23.86,4562.41,78.53
3/26/19,2818.46,8929.9,1.8891,14.68,96.736,239.07,98.32,23.93,4596.69,79.63
3/27/19,2805.37,8888.42,1.8597,15.15,96.774,239.41,97.21,24.33,4643.05,79.82
3/28/19,2815.44,8925.7,1.8754,14.43,97.202,241.22,97.13,24.19,4661.78,80.32
3/31/19,2834.4,8985.89,1.8918,13.71,97.284,242.14,97.53,24.03,4676.03,80.26
4/1/19,2867.19,9091.37,1.9005,13.4,97.232,244.19,97.82,24.47,4708.49,79.97
4/2/19,2867.24,9091.27,1.9096,13.36,97.361,240.5,96.94,24.67,4662.06,79.46
4/3/19,2873.4,9113.72,1.9245,13.74,97.091,242.48,97.19,24.61,4685.38,79.31
4/4/19,2879.39,9130.69,1.9168,13.58,97.308,244.4,98.11,25.99,4740.16,81.38
4/7/19,2892.74,9175.3,1.927,12.82,97.395,245.87,98.83,25.49,4739.01,80.94
4/8/19,2895.77,9185.07,1.9299,13.18,97.05,246.52,99.23,25.66,4725.11,81.93
4/9/19,2878.2,9129.53,1.9292,14.28,97.006,244.91,98.69,25.07,4667.27,80.66
4/10/19,2888.21,9167.48,1.9584,13.3,96.946,245.61,99.6,24.76,4732.54,80.75
4/11/19,2888.32,9169.57,1.9598,13.02,97.177,241.24,100.8,24.32,4703.14,80.45
4/14/19,2907.41,9231.62,1.9728,12.01,96.972,241.95,101.56,24.28,4693.89,80.73
4/15/19,2905.58,9225.32,1.9623,12.32,96.942,246.33,102.43,24.59,4695.96,81.98
4/16/19,2907.06,9228.34,1.9452,12.18,97.043,245.34,102.93,24.65,4725.09,81.97
4/17/19,2900.45,9201.52,1.9442,12.6,97.009,245.56,103.16,24.96,4725.72,82.68
4/18/19,2905.03,9215.55,1.9553,12.09,97.474,245.81,103.18,25.08,4705.43,83.26
4/21/19,2905.03,9215.55,1.9553,12.09,97.378,245.81,103.18,25.08,4705.43,83.26
4/22/19,2907.97,9223.47,1.9509,12.42,97.287,243.42,102.37,24.33,4609.14,82.02
4/23/19,2933.68,9308.72,1.9758,12.28,97.636,245.58,103.07,24.65,4683.63,82.16
4/24/19,2927.25,9290.55,1.9917,13.14,98.173,247.96,103.53,25.05,4763.33,82.88
4/25/19,2926.17,9282.5,2.0177,13.25,98.203,245.6,103.52,24.13,4716.98,81.74
4/28/19,2939.88,9329.23,2.0302,12.73,98.006,243.82,101.53,24.26,4753.55,77.12
4/29/19,2943.03,9340.03,2.0287,13.11,97.857,244.28,101.56,24.09,4764.05,77.8
4/30/19,2945.83,9348.77,2.0265,13.12,97.479,245.53,102.84,23.54,4744.74,77.42
5/1/19,2923.73,9277.94,1.9848,14.8,97.686,241.59,101.36,23.37,4682.01,75.67
5/2/19,2917.52,9260.45,1.9627,14.42,97.832,242.69,101.15,23.43,4709.58,76.42
5/5/19,2945.64,9353.56,1.9834,12.87,97.52,244.62,102.08,23.24,4760.48,75.94
5/6/19,2932.47,9314.8,1.9813,15.44,97.515,244.23,102.46,23.2,4725.67,75.98
5/7/19,2884.05,9159.1,1.952,19.32,97.628,240.18,101.3,22.79,4642.92,75.04
5/8/19,2879.42,9144.66,1.9577,19.4,97.623,241.34,100.3,22.72,4653.46,75.41
5/9/19,2870.72,9121.7,1.9576,19.1,97.373,243.47,99.54,22.7,4611.93,75.11
5/12/19,2881.4,9157.58,1.9863,16.04,97.33,247.02,101.91,22.46,4582.01,74.64
5/13/19,2811.87,8930.71,1.9524,20.55,97.319,241.92,99.89,21.58,4408.72,71.68
5/14/19,2834.41,9008.04,1.9516,18.06,97.526,242.73,100.29,21.8,4467.57,71.26
5/15/19,2850.96,9062.17,1.9213,16.44,97.569,244.67,99.88,21.7,4459.06,70.81
5/16/19,2876.32,9145.87,1.9277,15.29,97.855,247.44,101.31,21.5,4457.06,70.78
5/19/19,2859.53,9088.59,1.9067,15.96,97.995,248.35,100.86,21.77,4425.59,70.89
5/20/19,2840.23,9024.84,1.9214,16.31,97.933,248.9,101.52,21.58,4412.04,72.08
5/21/19,2864.36,9105.88,1.9438,14.95,98.062,249.93,101.12,21.77,4465.6,71.96
5/22/19,2856.27,9077.14,1.9006,14.75,98.041,249.51,102.23,21.85,4380.84,77.56
5/23/19,2822.24,8965.78,1.8642,16.92,97.856,248.53,101.86,21.27,4320.41,79.4
5/26/19,2826.06,8981.46,1.8897,15.85,97.613,247.3,102.67,21.01,4326.87,81.57
5/27/19,2826.06,8981.46,1.8897,15.85,97.613,247.3,102.67,21.01,4326.87,81.57
5/28/19,2802.39,8907.09,1.8554,17.5,97.952,246.31,102.42,21.04,4294.19,80.77
5/29/19,2783.02,8845.71,1.8791,17.9,98.144,240.69,102.12,20.94,4197.01,79.64
5/30/19,2788.86,8864.15,1.8595,17.3,98.142,241.54,102.19,20.75,4205.82,80.39
6/2/19,2752.06,8753.03,1.8629,18.71,97.75,239.58,101.44,20.57,4148.81,80.45
6/3/19,2744.45,8729.97,1.8504,18.86,97.142,241.07,101.96,21.16,4175.88,82.95
6/4/19,2803.27,8921.21,1.8718,16.97,97.072,245.61,102.56,21.62,4304.09,85.85
6/5/19,2826.15,8993.97,1.8816,16.09,97.32,247.96,104.42,21.06,4234.98,85.49
6/6/19,2843.49,9048.14,1.8347,15.93,97.044,251.21,105.11,20.48,4221.16,85.7
6/9/19,2873.34,9140.74,1.8184,16.3,96.544,256.01,106.06,20.43,4264.91,86.85
6/10/19,2886.73,9185.7,1.8248,15.94,96.761,256.85,107.52,21.67,4294.22,87.55
6/11/19,2885.72,9180.86,1.8234,15.99,96.686,257.11,107.94,21.92,4339.45,87.85
6/12/19,2879.84,9162.8,1.8191,15.91,97,257.23,108.82,21.45,4319.75,88.26
6/13/19,2891.64,9204.25,1.7806,15.82,97.013,259.71,108.65,21.77,4371.58,88.3
6/16/19,2886.98,9185.99,1.7308,15.28,97.572,260.15,109.07,21.56,4360.69,87.79
6/17/19,2889.67,9196.06,1.6951,15.35,97.558,261.43,109.16,21.72,4365.86,87.14
6/18/19,2917.75,9286.92,1.7132,15.15,97.644,262.74,109.65,21.9,4386.4,86.47
6/19/19,2926.46,9317.09,1.7519,14.33,97.117,263.66,109.62,22.14,4381.01,86.16
6/20/19,2954.18,9403.41,1.8128,14.75,96.629,267.35,110.32,21.92,4398.71,86.21
6/23/19,2950.46,9387.2,1.8046,15.4,96.22,266.13,111.13,22.3,4401.83,87.6
6/24/19,2945.35,9364.71,1.7961,15.26,95.98,266.77,111.24,21.8,4328.42,86.72
6/25/19,2917.38,9275.93,1.7646,16.28,96.14,266.36,110.72,21.3,4303.41,85.7
6/26/19,2913.78,9264.58,1.8119,16.21,96.214,264.41,110.16,21.65,4322.77,85.59
6/27/19,2924.92,9309.43,1.7987,15.82,96.194,265.58,110.1,21.53,4381.59,85.87
